      6001
7.100000 -0.016655 -0.138820
7.133333 -0.021283 -0.135847
7.166667 -0.025811 -0.131728
7.200000 -0.030202 -0.126403
7.233333 -0.034415 -0.119812
7.266667 -0.038409 -0.111895
7.300000 -0.042139 -0.102600
7.333333 -0.045559 -0.091888
7.366667 -0.048622 -0.079739
7.400000 -0.051280 -0.066163
7.433333 -0.053485 -0.051203
7.466667 -0.055192 -0.034944
7.500000 -0.056357 -0.017516
7.533333 -0.056941 0.000902
7.566667 -0.056911 0.020085
7.600000 -0.056241 0.039762
7.633333 -0.054916 0.059628
7.666667 -0.052928 0.079350
7.700000 -0.050283 0.098580
7.733333 -0.046997 0.116968
7.766667 -0.043098 0.134171
7.800000 -0.038626 0.149869
7.833333 -0.033630 0.163769
7.866667 -0.028171 0.175616
7.900000 -0.022317 0.185194
7.933333 -0.016144 0.192333
7.966667 -0.009733 0.196906
8.000000 -0.003170 0.198832
8.033333 0.003458 0.198075
8.066667 0.010061 0.194643
8.100000 0.016549 0.188587
8.133333 0.022835 0.180003
8.166667 0.028835 0.169024
8.200000 0.034469 0.155826
8.233333 0.039663 0.140623
8.266667 0.044351 0.123662
8.300000 0.048473 0.105221
8.333333 0.051980 0.085604
8.366667 0.054834 0.065127
8.400000 0.057005 0.044119
8.433333 0.058475 0.022904
8.466667 0.059239 0.001794
8.500000 0.059299 -0.018919
8.533333 0.058668 -0.038972
8.566667 0.057369 -0.058138
8.600000 0.055431 -0.076232
8.633333 0.052890 -0.093105
8.666667 0.049786 -0.108650
8.700000 0.046165 -0.122796
8.733333 0.042072 -0.135502
8.766667 0.037555 -0.146752
8.800000 0.032663 -0.156549
8.833333 0.027445 -0.164907
8.866667 0.021948 -0.171848
8.900000 0.016220 -0.177390
8.933333 0.010307 -0.181550
8.966667 0.004255 -0.184337
9.000000 -0.001890 -0.185747
9.033333 -0.008081 -0.185766
9.066667 -0.014273 -0.184364
9.100000 -0.020419 -0.181501
9.133333 -0.026469 -0.177122
9.166667 -0.032373 -0.171168
9.200000 -0.038079 -0.163571
9.233333 -0.043531 -0.154265
9.266667 -0.048673 -0.143194
9.300000 -0.053446 -0.130314
9.333333 -0.057790 -0.115608
9.366667 -0.061644 -0.099091
9.400000 -0.064947 -0.080823
9.433333 -0.067641 -0.060913
9.466667 -0.069671 -0.039525
9.500000 -0.070989 -0.016880
9.533333 -0.071551 0.006744
9.566667 -0.071327 0.031024
9.600000 -0.070292 0.055592
9.633333 -0.068439 0.080059
9.666667 -0.065771 0.104022
9.700000 -0.062303 0.127079
9.733333 -0.058067 0.148846
9.766667 -0.053106 0.168966
9.800000 -0.047474 0.187118
9.833333 -0.041236 0.203020
9.866667 -0.034469 0.216437
